idx_df1;endereco_df1;numero_df1;idx_df2;endereco_df2;numero_df2;similaridade_texto;similaridade_numero;similaridade_final;sugestoes_topN
28;RUA GRACIOSA CENTRO;;15506;RUA  GRACIOSA CENTRO;187;100,0;;100,0;"RUA  GRACIOSA CENTRO 187 | Score Final: 100; RUA  GRACIOSA CENTRO 185 | Score Final: 100; RUA  GRACIOSA CENTRO 173 | Score Final: 100; RUA  GRACIOSA CENTRO 0 | Score Final: 100; RUA  GRACIOSA CENTRO 516 | Score Final: 100; RUA  GRACIOSA CENTRO 528 | Score Final: 100; RUA  GRACIOSA CENTRO 520 | Score Final: 100; RUA  GRACIOSA CENTRO 508 | Score Final: 100; RUA  GRACIOSA CENTRO 0 | Score Final: 100; RUA  GRACIOSA CENTRO 0 | Score Final: 100; RUA  GRACIOSA CENTRO 117 | Score Final: 100; RUA  GRACIOSA CENTRO 125 | Score Final: 100; RUA  GRACIOSA CENTRO 35 | Score Final: 100; RUA  GRACIOSA CENTRO 61 | Score Final: 100; RUA  GRACIOSA CENTRO 39 | Score Final: 100; RUA  GRACIOSA CENTRO 141 | Score Final: 100; RUA  GRACIOSA CENTRO 101 | Score Final: 100; RUA  GRACIOSA CENTRO 83 | Score Final: 100; RUA  GRACIOSA CENTRO 89 | Score Final: 100; RUA  GRACIOSA CENTRO 155 | Score Final: 100"
29;RUA CARAMURU VL CONCEICAO;1255,0;131520;RUA  CARAMURU CONCEICAO;1255;100,0;100,0;100,0;"RUA  CARAMURU CONCEICAO 1255 | Score Final: 100; RUA  CARAMURU CONCEICAO 1255 | Score Final: 100; RUA  CARAMURU CONCEICAO 1255 | Score Final: 100; RUA  CARAMURU CONCEICAO 1255 | Score Final: 100; RUA  CARAMURU CONCEICAO 1264 | Score Final: 100; RUA  CARAMURU CONCEICAO 1240 | Score Final: 100; RUA  CARAMURU CONCEICAO 1272 | Score Final: 100; RUA  CARAMURU CONCEICAO 1272 | Score Final: 100; RUA  CARAMURU CONCEICAO 1272 | Score Final: 100; RUA  CARAMURU CONCEICAO 1280 | Score Final: 100; RUA  CARAMURU CONCEICAO 1280 | Score Final: 100; RUA  CARAMURU CONCEICAO 1230 | Score Final: 100; RUA  CARAMURU CONCEICAO 1282 | Score Final: 100; RUA  CARAMURU CONCEICAO 1284 | Score Final: 100; RUA  CARAMURU CONCEICAO 1290 | Score Final: 100; RUA  CARAMURU CONCEICAO 1206 | Score Final: 100; RUA  CARAMURU CONCEICAO 1330 | Score Final: 99; RUA  CARAMURU CONCEICAO 1334 | Score Final: 99; RUA  CARAMURU CONCEICAO 1180 | Score Final: 99; RUA  CARAMURU CONCEICAO 1180 | Score Final: 99"
30;RUA MANOEL DA NOBREGA VL CONCEICAO;605,0;133622;RUA  MANOEL DA NOBREGA CONCEICAO;881;100,0;68,67;96,87;"RUA  MANOEL DA NOBREGA CONCEICAO 881 | Score Final: 97; RUA  MANOEL DA NOBREGA CONCEICAO 1149 | Score Final: 95; RUA  MANOEL DA NOBREGA CONCEICAO 1221 | Score Final: 95; RUA  MANOEL DA NOBREGA CONCEICAO 1221 | Score Final: 95; RUA  MANOEL DA NOBREGA CONCEICAO 1269 | Score Final: 95; RUA  MANOEL DA NOBREGA CONCEICAO 1281 | Score Final: 95; RUA  MANOEL DA NOBREGA CONCEICAO 1287 | Score Final: 95; RUA  MANOEL DA NOBREGA CONCEICAO 1293 | Score Final: 95; RUA  MANOEL DA NOBREGA CONCEICAO 1297 | Score Final: 95; RUA  MANOEL DA NOBREGA CONCEICAO 1301 | Score Final: 95; RUA  MANOEL DA NOBREGA CONCEICAO 1319 | Score Final: 95; RUA  MANOEL DA NOBREGA CONCEICAO 1327 | Score Final: 95; RUA  MANOEL DA NOBREGA CONCEICAO 1331 | Score Final: 95; RUA  MANOEL DA NOBREGA CONCEICAO 1351 | Score Final: 94; RUA  MANOEL DA NOBREGA CONCEICAO 1355 | Score Final: 94; RUA  MANOEL DA NOBREGA CONCEICAO 1359 | Score Final: 94; RUA  MANOEL DA NOBREGA CONCEICAO 1371 | Score Final: 94; RUA  MANOEL DA NOBREGA CONCEICAO 1385 | Score Final: 94; RUA  MANOEL DA NOBREGA CONCEICAO 1399 | Score Final: 94; RUA  MANOEL DA NOBREGA CONCEICAO 1403 | Score Final: 94"
31;AVENIDA ANTONIO PIRANGA CENTRO;700,0;50282;AVENIDA  ANTONIO PIRANGA CENTRO;700;100,0;100,0;100,0;"AVENIDA  ANTONIO PIRANGA CENTRO 700 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 703 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 655 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 641 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 631 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 615 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 596 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 595 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 588 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 583 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 841 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 847 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 578 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 877 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 556 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 887 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 540 | Score Final: 98; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Score Final: 97; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Score Final: 97; AVENIDA  ANTONIO PIRANGA CENTRO 516 | Score Final: 97"
32;RUA NELSON RODRIGUES VL CONCEICAO;191,0;67716;RUA  NELSON RODRIGUES CONCEICAO;191;100,0;100,0;100,0;"RUA  NELSON RODRIGUES CONCEICAO 191 | Score Final: 100; RUA  NELSON RODRIGUES CONCEICAO 192 | Score Final: 100; RUA  NELSON RODRIGUES CONCEICAO 184 | Score Final: 100; RUA  NELSON RODRIGUES CONCEICAO 182 | Score Final: 100; RUA  NELSON RODRIGUES CONCEICAO 206 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 176 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 176 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 176 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 208 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 174 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 170 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 170 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 169 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 218 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 166 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 220 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 164 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 224 | Score Final: 99; RUA  NELSON RODRIGUES CONCEICAO 159 | Score Final: 98; RUA  NELSON RODRIGUES CONCEICAO 159 | Score Final: 98"
33;RUA SANTO AMARO CENTRO;92,0;112213;RUA SANTO AMARO CENTRO;92;100,0;100,0;100,0;"RUA SANTO AMARO CENTRO 92 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 93 | Score Final: 100; RUA SANTO AMARO CENTRO 99 | Score Final: 99; RUA SANTO AMARO CENTRO 108 | Score Final: 99; RUA SANTO AMARO CENTRO 78 | Score Final: 98"
34;RUA COIMBRA CENTRO;760,0;43728;RUA  COIMBRA CENTRO;763;100,0;99,61;99,96;"RUA  COIMBRA CENTRO 763 | Score Final: 100; RUA  COIMBRA CENTRO 765 | Score Final: 100; RUA  COIMBRA CENTRO 755 | Score Final: 100; RUA  COIMBRA CENTRO 751 | Score Final: 100; RUA  COIMBRA CENTRO 773 | Score Final: 100; RUA  COIMBRA CENTRO 741 | Score Final: 100; RUA  COIMBRA CENTRO 783 | Score Final: 100; RUA  COIMBRA CENTRO 737 | Score Final: 100; RUA  COIMBRA CENTRO 715 | Score Final: 99; RUA  COIMBRA CENTRO 709 | Score Final: 99; RUA  COIMBRA CENTRO 709 | Score Final: 99; RUA  COIMBRA CENTRO 705 | Score Final: 99; RUA  COIMBRA CENTRO 705 | Score Final: 99; RUA  COIMBRA CENTRO 699 | Score Final: 99; RUA  COIMBRA CENTRO 699 | Score Final: 99; RUA  COIMBRA CENTRO 687 | Score Final: 99; RUA  COIMBRA CENTRO 679 | Score Final: 99; RUA  COIMBRA CENTRO 679 | Score Final: 99; RUA  COIMBRA CENTRO 675 | Score Final: 99; RUA  COIMBRA CENTRO 669 | Score Final: 99"
35;RUA BOROROS CONCEICAO;80,0;113708;RUA  BOROROS CONCEICAO;83;100,0;96,39;99,64;"RUA  BOROROS CONCEICAO 83 | Score Final: 100; RUA  BOROROS CONCEICAO 83 | Score Final: 100; RUA  BOROROS CONCEICAO 83 | Score Final: 100; RUA  BOROROS CONCEICAO 77 | Score Final: 100; RUA  BOROROS CONCEICAO 77 | Score Final: 100; RUA  BOROROS CONCEICAO 77 | Score Final: 100; RUA  BOROROS CONCEICAO 87 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Score Final: 99; RUA  BOROROS CONCEICAO 87 | Score Final: 99; RUA  BOROROS CONCEICAO 71 | Score Final: 99; RUA  BOROROS CONCEICAO 71 | Score Final: 99; RUA  BOROROS CONCEICAO 71 | Score Final: 99; RUA  BOROROS CONCEICAO 71 | Score Final: 99"
36;AVENIDA ANTONIO PIRANGA CENTRO;556,0;61402;AVENIDA  ANTONIO PIRANGA CENTRO;556;100,0;100,0;100,0;"AVENIDA  ANTONIO PIRANGA CENTRO 556 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 540 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 578 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 583 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 588 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 595 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 596 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 516 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 506 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 506 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 615 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 502 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 496 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 492 | Score Final: 99"
37;RUA JAVARI JARDIM PAINEIRAS;635,0;21410;RUA  JAVARI TABOAO;635;63,16;100,0;60,16;"RUA  JAVARI TABOAO 635 | Score Final: 60; RUA  JAVARI TABOAO 647 | Score Final: 60; RUA  JAVARI TABOAO 663 | Score Final: 60; RUA  JAVARI TABOAO 667 | Score Final: 60; RUA  JAVARI TABOAO 674 | Score Final: 60; RUA  JAVARI TABOAO 677 | Score Final: 60; RUA  JAVARI TABOAO 677 | Score Final: 60; RUA  JAVARI TABOAO 679 | Score Final: 60; RUA  JAVARI TABOAO 687 | Score Final: 59; RUA  JAVARI TABOAO 687 | Score Final: 59; RUA  JAVARI TABOAO 582 | Score Final: 59; RUA  JAVARI TABOAO 582 | Score Final: 59; RUA  JAVARI TABOAO 582 | Score Final: 59; RUA  JAVARI TABOAO 693 | Score Final: 59; RUA  JAVARI TABOAO 578 | Score Final: 59; RUA  JAVARI TABOAO 699 | Score Final: 59; RUA  JAVARI TABOAO 699 | Score Final: 59; RUA  JAVARI TABOAO 699 | Score Final: 59; RUA  JAVARI TABOAO 702 | Score Final: 59; RUA  JAVARI TABOAO 702 | Score Final: 59"
38;RUA SAO JORGE CENTRO;98,0;28001;RUA SAO JORGE CENTRO;98;100,0;100,0;100,0;"RUA SAO JORGE CENTRO 98 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100; RUA SAO JORGE CENTRO 103 | Score Final: 100"
39;ANTONIO PIRANGA CENTRO;556,0;61402;AVENIDA  ANTONIO PIRANGA CENTRO;556;100,0;100,0;100,0;"AVENIDA  ANTONIO PIRANGA CENTRO 556 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 540 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 578 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 583 | Score Final: 100; AVENIDA  ANTONIO PIRANGA CENTRO 588 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 520 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 595 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 596 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 516 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 506 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 506 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 504 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 615 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 502 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 496 | Score Final: 99; AVENIDA  ANTONIO PIRANGA CENTRO 492 | Score Final: 99"
40;AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO;332,0;938;AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO;332;100,0;100,0;100,0;"AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 332 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 321 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 321 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 345 | Score Final: 100; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 311 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 311 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 311 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 311 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 357 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 357 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 357 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 357 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 307 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 307 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 307 | Score Final: 99; AVENIDA NOSSA SENHORA DOS NAVEGANTES ELDORADO 364 | Score Final: 99"
