"idx_df1","endereco_df1","numero_df1","complemento_df1","bairro_df1","idx_df2","cod_unico_df2","endereco_df2","numero_df2","complemento_df2","bairro_df2","similaridade_logradouro","similaridade_numero","similaridade_bairro","similaridade_final","latitude_verdadeira","longitude_verdadeira","cd_setor_verdadeiro","latitude_resultante","longitude_resultante","cd_setor_resultante","med_lat","med_lon","dist_mediana","desvio_metros","rn","distancia_metros_setor","setor_correspondente","setor_vizinho_verdadeiro"
7019,"CAETANO PIMENTEL DO VABO JARDIM AVELINO","146.0",NULL,"jardim avelino",423289,"61783056","RUA  CAETANO PIMENTEL DO VABO VILA PRUDENTE","146.0",NULL,"vila prudente","100.0","100.0","29.63","92.96","-23.5903987","-46.5684177","355030893000166","-23.590135","-46.56826","355030893000166","-23.590135","-46.56826","0","33.4370179","1","0",True,NULL
7020,"PINHEIRO GUIMARAES PARQUE DA VILA PRUDENTE","921.0",NULL,"parque da vila prudente",573825,"61783321","RUA  PINHEIRO GUIMARAES VILA PRUDENTE","921.0",NULL,"vila prudente","100.0","100.0","100.0","100.0","-23.59073","-46.56967","355030893000166","-23.590728","-46.569713","355030893000166","-23.590728","-46.569713","0","4.38743571","1","0",True,NULL
7021,"IBITIRAMA VILA BELA","1412.0",NULL,"vila bela",133089,"104370766","RUA  IBITIRAMA VILA PRUDENTE","1809.0",NULL,"vila prudente","100.0","78.05","61.54","91.76","-23.5925525","-46.579874","355030893000168","-23.595401","-46.578195","355030893000174","-23.595401","-46.578195","0","359.99356177","1","234.92731545",False,False
7022,"LOMBROSO VILA BELA","109.0",NULL,"vila bela",168797,"61787726","RUA  LOMBROSO VILA ALPINA","114.0",NULL,"vila alpina","100.0","95.61","70.0","96.12","-23.5972208","-46.5701856","355030893000171","-23.597337","-46.570233","355030893000023","-23.597337","-46.570233","0","13.7940932","1","3.95704817",False,True
7023,"PEDRO DE GODOI PARQUE DA VILA PRUDENTE","403.0",NULL,"parque da vila prudente",699014,"61789685","RUA  PEDRO DE GODOI VILA PRUDENTE","396.0",NULL,"vila prudente","100.0","98.26","100.0","99.65","-23.58726","-46.58079","355030893000178","-23.587335","-46.580566","355030893000178","-23.587335","-46.580566","0","24.30241765","1","0",True,NULL
7024,"PEDRO DE GODOI VILA ZELINA","170.0",NULL,"vila zelina",407594,"62208006","RUA  PEDRO VILA ALBERTINA","173.0",NULL,"vila albertina","100.0","98.27","72.0","96.85","-23.5877167","-46.5826992","355030893000178","-23.461932","-46.619093","355030881000092","-23.461932","-46.619093","0","14470.44119687","1","14322.44415238",False,False
7025,"ZELINA VILA ZELINA","333.0",NULL,"vila zelina",843865,"61785304","AVENIDA  ZELINA VILA PRUDENTE","467.0",NULL,"vila prudente","100.0","71.31","58.33","90.09","-23.5890079","-46.5808178","355030893000179","-23.589378","-46.579475","355030893000015","-23.589378","-46.579475","0","142.89038298","1","28.5786377",False,True
7026,"PIRES PIMENTEL PARQUE DA VILA PRUDENTE","439.0",NULL,"parque da vila prudente",1211301,"61790403","RUA  PIRES PIMENTEL VILA PRUDENTE","439.0",NULL,"vila prudente","100.0","100.0","100.0","100.0","-23.585533","-46.580895","355030893000181","-23.585658","-46.580977","355030893000181","-23.585658","-46.580977","0","16.21791644","1","0",True,NULL
7027,"JOSE DOS REIS PARQUE DA VILA PRUDENTE","615.0",NULL,"parque da vila prudente",33608,"61791728","RUA  JOSE DOS REIS VILA PRUDENTE","968.0",NULL,"vila prudente","100.0","63.53","100.0","92.71","-23.586007","-46.578857","355030893000182","-23.585208","-46.575252","355030893000035","-23.585208","-46.575252","0","377.96230446","1","278.65300173",False,False
7028,"COELHO BARRADAS PARQUE DA VILA PRUDENTE","140.0",NULL,"parque da vila prudente",1471308,"61790617","RUA  COELHO BARRADAS VILA PRUDENTE","140.0",NULL,"vila prudente","100.0","100.0","100.0","100.0","-23.585329","-46.579094","355030893000182","-23.585309","-46.579092","355030893000182","-23.585309","-46.579092","0","2.23322144","1","0",True,NULL
7029,"FABIANO ALVES PARQUE DA VILA PRUDENTE","357.0",NULL,"parque da vila prudente",639878,"203901705","RUA  FABIANO ALVES VILA PRUDENTE","356.0",NULL,"vila prudente","100.0","99.72","100.0","99.94","-23.58701503","-46.57646591","355030893000184","-23.586564","-46.576601","355030893000183","-23.586544500000002","-46.576618999999994","2.84010446","52.00738648","1","39.9446877",False,True
7030,"AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO VILA PRUDENTE","1363.0",NULL,"vila prudente",398484,"222993712","AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO VILA PRUDENTE","1655.0",NULL,"vila prudente","100.0","82.36","100.0","96.47","-23.584248","-46.580858","355030893000185","-23.584077","-46.577765","355030893000065","-23.584077","-46.577765","0","315.7723642","1","64.21885837",False,True
7031,"MARIO ORTIZ QUINTA DA PAINEIRA",NULL,NULL,"quinta da paineira",1887973,"61799036","PRACA  MARIO ORTIZ QUINTA DA PAINEIRA","105.0",NULL,"quinta da paineira","100.0","0.0","100.0","80.0","-23.5886","-46.5878","355030893000187","-23.588736","-46.587639","355030893000061","-23.588723","-46.587672","3.66035039","22.31288246","1","0",False,True
7032,"SAQUAREMA VILA PRUDENTE","59.0",NULL,"vila prudente",2449843,"61806743","RUA  SAQUAREMA VILA PRUDENTE","59.0",NULL,"vila prudente","100.0","100.0","100.0","100.0","-23.5827","-46.59","355030893000190","-23.582585","-46.590121","355030893000190","-23.582585","-46.590121","0","17.76429833","1","0",True,NULL
7033,"MARIA DAFFRE QUINTA DA PAINEIRA","406.0",NULL,"quinta da paineira",771123,"61806794","RUA  MARIA DAFFRE VILA PRUDENTE","406.0",NULL,"vila prudente","100.0","100.0","38.71","93.87","-23.5850759","-46.5882702","355030893000191","-23.585026","-46.588005","355030893000191","-23.585026","-46.588005","0","27.5893564","1","0",True,NULL
7034,"CARUSO VILA ALPINA","458.0",NULL,"vila alpina",128537,"61816576","RUA  CARUSO VILA ALPINA","500.0",NULL,"vila alpina","100.0","91.6","100.0","98.32","-23.602662","-46.553106","355030893000206","-23.602916","-46.552753","355030893000205","-23.602916","-46.552753","0","45.73191518","1","4.26269864",False,True
7035,"IBITIRAMA VILA PRUDENTE","1990.0",NULL,"vila prudente",133089,"104370766","RUA  IBITIRAMA VILA PRUDENTE","1809.0",NULL,"vila prudente","100.0","90.9","100.0","98.18","-23.59668","-46.57738","355030893000216","-23.595401","-46.578195","355030893000174","-23.595401","-46.578195","0","164.69031628","1","73.46236148",False,False
7036,"ARACATI MIRIM JARDIM AVELINO","115.0",NULL,"jardim avelino",154122,"61786122","RUA  ARACATI MIRIM VILA PRUDENTE","115.0",NULL,"vila prudente","100.0","100.0","29.63","92.96","-23.5852545","-46.5680782","355030893000224","-23.585467","-46.567854","355030893000224","-23.585467","-46.567854","0","32.86840171","1","0",True,NULL
7037,"JOAO PEDRO LECOR JARDIM AVELINO","141.0",NULL,"jardim avelino",399410,"62207994","RUA  PEDRO VILA ALBERTINA","141.0",NULL,"vila albertina","100.0","100.0","42.86","94.29","-23.584746","-46.567321","355030893000224","-23.462259","-46.619137","355030881000092","-23.462259","-46.619137","0","14608.61936222","1","14330.84075252",False,False
7038,"IBITIRAMA VILA PRUDENTE","447.0",NULL,"vila prudente",133089,"104370766","RUA  IBITIRAMA VILA PRUDENTE","1809.0",NULL,"vila prudente","100.0","24.71","100.0","84.94","-23.58567395","-46.58388139","355030893000229","-23.595401","-46.578195","355030893000174","-23.595401","-46.578195","0","1227.04066625","1","1024.84382659",False,False
7039,"HEITOR BASTOS TIGRE MINISTRO JARDIM MONTE KEMEL","164.0",NULL,"jardim monte kemel",633456,"206470392","VIELA  BASTOS SAO DOMINGOS","164.0",NULL,"sao domingos","100.0","100.0","26.67","92.67","-23.6013","-46.74116","355030894000002","-23.482776","-46.764143","355030895000274","-23.4827375","-46.764129999999994","4.4816115","13385.91376091","1","13233.17887412",False,False
7040,"PROFESSOR GIOIA MARTINS JARDIM MONTE KEMEL","686.0",NULL,"jardim monte kemel",451828,"58698198","RUA  MARTINS BUTANTA","561.0",NULL,"butanta","100.0","81.78","24.0","88.76","-23.600761","-46.735414","355030894000007","-23.577101","-46.708749","355030812000131","-23.577101","-46.708749","0","3782.19631455","1","3743.70210752",False,False
7041,"DAVID BEN GURION JARDIM MONTE KEMEL","240.0",NULL,"jardim monte kemel",677288,"61829754","RUA  DAVID BEN GURION VILA SONIA","583.0",NULL,"vila sonia","100.0","41.17","21.43","80.38","-23.603646","-46.738389","355030894000010","-23.606346","-46.736863","355030894000278","-23.606346","-46.736863","0","338.10049031","1","4.34392607",False,True
7042,"DAVID BEN GURION JARDIM MONTE KEMEL","222.0",NULL,"jardim monte kemel",677288,"61829754","RUA  DAVID BEN GURION VILA SONIA","583.0",NULL,"vila sonia","100.0","38.08","21.43","79.76","-23.6041","-46.73821","355030894000010","-23.606346","-46.736863","355030894000278","-23.606346","-46.736863","0","284.97178081","1","4.34392607",False,True
7043,"DAVID BEN GURION JARDIM MONTE KEMEL","294.0",NULL,"jardim monte kemel",677288,"61829754","RUA  DAVID BEN GURION VILA SONIA","583.0",NULL,"vila sonia","100.0","50.43","21.43","82.23","-23.604053","-46.738216","355030894000010","-23.606346","-46.736863","355030894000278","-23.606346","-46.736863","0","289.85311851","1","4.34392607",False,True
7044,"OSIRIS MAGALHAES DE ALMEIDA JARDIM MONTE KEMEL","28.0",NULL,"jardim monte kemel",345031,"222350776","AVENIDA  ALMEIDA JARDIM ALMEIDA","81.0",NULL,"jardim almeida","100.0","34.57","62.5","83.16","-23.602339","-46.743678","355030894000015","-23.800691","-46.730471","355030855000482","-23.800687","-46.730462","1.01795757","22096.71934185","1","21593.7189164",False,False
