"_id","_data_ingestion_id","_created_at","_updated_at","_geom","_geog","co_entidade","nu_ano_censo","sg_uf","co_municipio","no_municipio","no_distrito","co_distrito","no_entidade","tp_localizacao","tp_localizacao_diferenciada","ds_endereco","nu_endereco","ds_complemento","no_bairro","co_cep","fonte_geo","tipo_geo","latitude","longitude","cd_setor_2022","lat","lon","precisao","tipo_resultado","desvio_metros","endereco_encontrado","contagem_cnefe","empate","cd_setor_verdadeiro","cd_setor_resultante","med_lat","med_lon","dist_mediana","desvio_metros_final","rn","distancia_metros_setor","setor_correspondente","setor_vizinho_verdadeiro"
11601,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000F98B344C084D50C06CF2109DD00926C0","0101000020E6100000F98B344C084D50C06CF2109DD00926C0",11006161,2024,"RO",1100106,"Guajará-Mirim","Guajará-Mirim",110010605,"EIEEF JOAO FARIAS DE BARROS",2,2,"ALDEIA SAO LUIS - RIO PACAAS NOVOS","KM.541","TERRA INDIGENA","ALDEIA SAO LUIS","76850000","Catálogo de Escolas - agosto/2024","0","-11.01916972","-65.20363145","110010605000078","-10.80796661118521","-65.27934931416578","municipio","dm01","122291","GUAJARA-MIRIM - RO",13518,False,"110010605000078","110010605000066","-10.80796661118521","-65.27934931416578","0","24897.37897852","1","24299.8312938",False,False
11602,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E61000003BBF30B2074D50C04971A7D7DA0926C0","0101000020E61000003BBF30B2074D50C04971A7D7DA0926C0",11006234,2024,"RO",1100106,"Guajará-Mirim","Guajará-Mirim",110010605,"EIEEF JOSIAS BATISTA DE OLIVEIRA",2,2,"ALDEIA CAPOEIRINHA","KM.49","RIO PACAAS NOVOS","ALDEIA CAPOEIRINHA","76850000","Catálogo de Escolas - agosto/2024","0","-11.01924776","-65.20359473","110010605000078","-10.80796661118521","-65.27934931416578","municipio","dm01","122291","GUAJARA-MIRIM - RO",13518,False,"110010605000078","110010605000066","-10.80796661118521","-65.27934931416578","0","24906.89520773","1","24299.8312938",False,False
11636,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E61000001C9B786231554FC067518EB8B60E26C0","0101000020E61000001C9B786231554FC067518EB8B60E26C0",11038136,2024,"RO",1101302,"Mirante da Serra","Mirante da Serra",110130205,"EMEIEF PROFESSOR EDSON DUARTE LOPES",1,0,"RUA JASIEL OLIVEIRA DA SILVA","3121","ESCOLA","SETOR 1","76926000","Catálogo de Escolas - agosto/2024","0","-11.0287378","-62.6655696","110130205000045","-11.034880757331848","-62.67446588353908","municipio","dm01","1739","MIRANTE DA SERRA - RO",1979,False,"110130205000045","110130205000002","-11.034880757331848","-62.67446588353908","0","1187.14393711","1","749.32567784",False,False
11639,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000859DBD8E93564FC0B385D6790A0F26C0","0101000020E6100000859DBD8E93564FC0B385D6790A0F26C0",11019948,2024,"RO",1101302,"Mirante da Serra","Mirante da Serra",110130205,"EEEFM MIGRANTES",1,0,"RUA DOS PRINCESA ISABEL","2369","ESCOLA","CENTRO","76926000","Catálogo de Escolas - agosto/2024","0","-11.0293768","-62.6763781","110130205000030","-11.034912151448866","-62.67451401837251","localidade","db01","1396","CENTRO, MIRANTE DA SERRA - RO",1933,False,"110130205000030","110130205000002","-11.034912151448866","-62.67451401837251","0","648.25562208","1","290.69432748",False,True
11643,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000E01F008283564FC0EBA463737A0F26C0","0101000020E6100000E01F008283564FC0EBA463737A0F26C0",11048050,2024,"RO",1101302,"Mirante da Serra","Mirante da Serra",110130205,"CENTRO DE ENSINO ESPECIALIZADO ANTONIO LAZARO DE MOURA",1,0,"RUA MARECHAL RONDON","2334","TERREO","CENTRO","76926000","Catálogo de Escolas - agosto/2024","0","-11.0302311","-62.6758883","110130205000030","-11.036370303959714","-62.668595258370054","numero_aproximado","da03","6","RUA MARECHAL RONDON, 2334 (aprox) - CENTRO, MIRANTE DA SERRA - RO",1,False,"110130205000030","110130205000028","-11.036370303959714","-62.668595258370054","0","1048.60082084","1","785.04634184",False,False
11651,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E610000007561F590A554FC035762E313B1026C0","0101000020E610000007561F590A554FC035762E313B1026C0",11019743,2024,"RO",1101302,"Mirante da Serra","Mirante da Serra",110130205,"EEEF FLORIZEL LAMEGO FERRARI",1,0,"RUA GONCALVES DE PAIVA","3375",NULL,"SETOR 01","76926000","Catálogo de Escolas - agosto/2024","0","-11.0317016","-62.6643783","110130205000045","-11.032018917115424","-62.66426971173241","numero_aproximado","da04","6","RUA GONCALVES DE PAIVA, 3375 (aprox) - CENTRO, MIRANTE DA SERRA - RO",1,False,"110130205000045","110130205000045","-11.032018917115424","-62.66426971173241","0","37.22126391","1","0",True,NULL
11655,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000AE19CF5614564FC0D580F7448D1026C0","0101000020E6100000AE19CF5614564FC0D580F7448D1026C0",11046902,2024,"RO",1101302,"Mirante da Serra","Mirante da Serra",110130205,"CEEJA PROFESSOR EDSON DUARTE LOPES",1,0,"RUA BRASIL","2772","CENTRO","CENTRO","76926000","Catálogo de Escolas - agosto/2024","0","-11.0323278","-62.6724957","110130205000005","-11.038100431423668","-62.67699117631942","numero_aproximado","pa03","6","RUA BRASILIA, 2772 (aprox) - CENTRO, MIRANTE DA SERRA - RO",1,False,"110130205000005","110130205000042","-11.038100431423668","-62.67699117631942","0","807.92342446","1","667.44195713",False,False
11663,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E610000084E5194520404FC04419AA622A1126C0","0101000020E610000084E5194520404FC04419AA622A1126C0",11020490,2024,"RO",1101708,"Urupá","Urupá",110170805,"EMEF ALPHONSUS DE GUIMARAES",2,0,"LINHA T- 10, LOTE 01, GLEBA 16",NULL,"ESQUINA COM A C 40",NULL,"76929000","Catálogo de Escolas - agosto/2024","0","-11.0335265","-62.5009848","110170805000022","-11.122615394217771","-62.364226813403285","municipio","dm01","7951","URUPA - RO",751,False,"110170805000022","110170805000024","-11.122615394217771","-62.364226813403285","0","17912.09641224","1","13183.02084847",False,True
11668,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000833F916174564FC0E0F3C308E11126C0","0101000020E6100000833F916174564FC0E0F3C308E11126C0",11040807,2024,"RO",1101302,"Mirante da Serra","Mirante da Serra",110130205,"CRECHE MUNICIPAL IRMA DULCE",1,0,"RUA PARANA","2770","CENTRO","CENTRO","76926000","Catálogo de Escolas - agosto/2024","0","-11.03492","-62.67542667","110130205000002","-11.036603156284551","-62.676502902858694","numero_aproximado","da03","6","RUA PARANA, 2770 (aprox) - CENTRO, MIRANTE DA SERRA - RO",1,False,"110130205000002","110130205000042","-11.036603156284551","-62.676502902858694","0","220.96368767","1","13.80553812",False,True
11679,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000D47E6B274A564FC011D8E610821326C0","0101000020E6100000D47E6B274A564FC011D8E610821326C0",11045450,2024,"RO",1101302,"Mirante da Serra","Mirante da Serra",110130205,"EMEF ARQUIMEDES FERNANDES",1,0,"RUA PIAUI","2965",NULL,"SETOR 02","76926000","Catálogo de Escolas - agosto/2024","0","-11.0381017","-62.674138","110130205000034","-11.03802498798653","-62.674353199174995","numero_aproximado","da04","6","RUA PIAUI, 2965 (aprox) - CENTRO, MIRANTE DA SERRA - RO",1,False,"110130205000034","110130205000034","-11.03802498798653","-62.674353199174995","0","24.98743985","1","0",True,NULL
11681,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E610000098B9652C3F1C4FC05785BCD4BE1326C0","0101000020E610000098B9652C3F1C4FC05785BCD4BE1326C0",11020822,2024,"RO",1101708,"Urupá","Urupá",110170805,"EMEF OLIVEIRA PAIVA",2,0,"LINHA TN-10",NULL,NULL,"ZONA RURAL","76929000","Catálogo de Escolas - agosto/2024","0","-11.0385653","-62.2206779","110170805000012","-11.122615394217771","-62.364226813403285","municipio","dm01","7951","URUPA - RO",751,False,"110170805000012","110170805000024","-11.122615394217771","-62.364226813403285","0","18240.59413193","1","8830.47236913",False,False
11707,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000CA0B1B2B524B50C0ECFDC202CA1626C0","0101000020E6100000CA0B1B2B524B50C0ECFDC202CA1626C0",11006293,2024,"RO",1100106,"Guajará-Mirim","Guajará-Mirim",110010605,"EIEEF MARECHAL RONDON",2,2,"ALDEIA TANAJURA","KM.55","RIO PACAAS NOVOS","ALDEIA TANAJURA","76850000","Catálogo de Escolas - agosto/2024","0","-11.04450997","-65.17689016","110010605000068","-10.80796661118521","-65.27934931416578","municipio","dm01","122291","GUAJARA-MIRIM - RO",13518,False,"110010605000068","110010605000066","-10.80796661118521","-65.27934931416578","0","28582.42690901","1","26901.99322282",False,False
11759,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E610000025B1A4DC7D014FC09A547E63192026C0","0101000020E610000025B1A4DC7D014FC09A547E63192026C0",11015616,2024,"RO",1100122,"Ji-Paraná","Nova Londrina",110012225,"EEEFM CEL JORGE TEIXEIRA DE OLIVEIRA",1,0,"RUA SAULO DE ALCANTARA","2070","ZONA URBANA","CENTRO","76915500","Catálogo de Escolas - agosto/2024","0","-11.0626937","-62.0116535","110012225000001","-10.879783648744109","-61.949074264609045","localidade","db01","891","CENTRO, JI-PARANA - RO",1749,False,"110012225000001","110012205000002","-10.879783648744109","-61.949074264609045","0","21455.29150182","1","20849.79486219",False,False
11769,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E610000011908A5AF5794FC04AECDADE6E2126C0","0101000020E610000011908A5AF5794FC04AECDADE6E2126C0",11040769,2024,"RO",1101302,"Mirante da Serra","Mirante da Serra",110130205,"EIEEFM AMONDAWA",2,2,"TERRITORIO INDIGENA URU EU WAU WAU - POSTO INDIGENA TRINCHEIR",NULL,"POVO INDIG AMONDAWA","AREA RURAL","76926000","Catálogo de Escolas - agosto/2024","0","-11.065299","-62.9528001","110130205000022","-11.034880757331848","-62.67446588353908","municipio","dm01","1739","MIRANTE DA SERRA - RO",1979,False,"110130205000022","110130205000002","-11.034880757331848","-62.67446588353908","0","30563.32674345","1","28079.76093158",False,False
11772,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E61000005197D6F03E014FC09AAAC5F18D2226C0","0101000020E61000005197D6F03E014FC09AAAC5F18D2226C0",11014075,2024,"RO",1100122,"Ji-Paraná","Nova Londrina",110012225,"EEEF INACIO DE LOYOLA",1,0,"AVENIDA GOV. JORGE TEIXEIRA","1110","ZONA URBANA","NOVA LONDRINA","76915500","Catálogo de Escolas - agosto/2024","0","-11.0674892","-62.0097333","110012225000001","-11.01917742878073","-62.00060087651978","localidade","db01","11270","NOVA LONDRINA, JI-PARANA - RO",749,False,"110012225000001","110012225000002","-11.01917742878073","-62.00060087651978","0","5463.70604448","1","4491.26551482",False,True
11798,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000B8014466D3F54EC06E918B9C4B2826C0","0101000020E6100000B8014466D3F54EC06E918B9C4B2826C0",11017988,2024,"RO",1100254,"Presidente Médici","Vila Bandeira Branca",110025425,"EEEF APOLONIA ROSSI JAVARINI",1,0,"RUA NATALINO ROSSI JAVARINI","1062","BR 364 - KM 22","CENTRO","76916990","Catálogo de Escolas - agosto/2024","0","-11.07870187","-61.9205139","110025425000001","-11.168695410031255","-61.9019897319434","localidade","db01","1022","CENTRO, PRESIDENTE MEDICI - RO",681,False,"110025425000001","110025405000007","-11.168695410031255","-61.9019897319434","0","10208.90119273","1","9662.31519797",False,False
11809,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000FBFF6B337E0E4FC01300585B392A26C0","0101000020E6100000FBFF6B337E0E4FC01300585B392A26C0",11015110,2024,"RO",1100254,"Presidente Médici","Presidente Médici",110025405,"EMMEIEF RIO SAO FRANCISCO",2,0,"6ª LINHA, GLEBA 02, LOTE 42-A",NULL,"AREA RURAL",NULL,"76916000","Catálogo de Escolas - agosto/2024","0","-11.0824688477442","-62.1132263448089","110025430000007","-11.176016041995444","-61.90073293831367","municipio","dm01","28349","PRESIDENTE MEDICI - RO",7813,False,"110025430000007","110025405000061","-11.176016041995444","-61.90073293831367","0","25410.49538607","1","22765.87689305",False,False
11814,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E610000020F69DBA4DD44EC0D542C9E4D42A26C0","0101000020E610000020F69DBA4DD44EC0D542C9E4D42A26C0",11018216,2024,"RO",1100254,"Presidente Médici","Novo Riachuelo",110025420,"EEEFM DONA BENTA",1,0,"RUA PEDRO JAQUEIRA","938","DISTRITO","CENTRO","76916000","Catálogo de Escolas - agosto/2024","0","-11.0836555","-61.6586221","110025420000001","-11.08393669128418","-61.65968704223633","numero","dn04","6","RUA PEDRO JAQUEIRA, 938 - NOVO RIACHUELO, PRESIDENTE MEDICI - RO",1,False,"110025420000001","110025420000001","-11.08393669128418","-61.65968704223633","0","120.34043264","1","0",True,NULL
11817,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E610000011209E80C14950C0B18CAAB2312B26C0","0101000020E610000011209E80C14950C0B18CAAB2312B26C0",11042842,2024,"RO",1100106,"Guajará-Mirim","Guajará-Mirim",110010605,"EIEEF DIDIMO GRACILIANO DE OLIVEIRA",2,2,"ALDEIA GRACAS A DEUS","76","RIO PACAAS NOVOS","ALDEIA GRACAS A DEUS","76850000","Catálogo de Escolas - agosto/2024","0","-11.08436354","-65.15243545","110010605000077","-10.80796661118521","-65.27934931416578","municipio","dm01","122291","GUAJARA-MIRIM - RO",13518,False,"110010605000077","110010605000066","-10.80796661118521","-65.27934931416578","0","33712.76091683","1","32551.05174629",False,False
11822,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E610000035BE8AE7C7264FC00ED70F56082C26C0","0101000020E610000035BE8AE7C7264FC00ED70F56082C26C0",11020610,2024,"RO",1101708,"Urupá","Urupá",110170805,"EMEIF EUCLIDES DA CUNHA",2,0,"LINHA C 03 NUCLEO PRIMAVERA",NULL,"NUCLEO PRIMAVERA",NULL,"76929000","Catálogo de Escolas - agosto/2024","0","-11.0860011","-62.3029756","110170805000015","-11.122615394217771","-62.364226813403285","municipio","dm01","7951","URUPA - RO",751,False,"110170805000015","110170805000024","-11.122615394217771","-62.364226813403285","0","7825.75997173","1","7476.24815572",False,False
11914,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E61000005738EE3955604EC07A3AB24D853326C0","0101000020E61000005738EE3955604EC07A3AB24D853326C0",11042648,2024,"RO",1100098,"Espigão D'Oeste","Espigão D'Oeste",110009805,"EIEEFM CAPITAO CARDOSO",2,2,"ALDEIA CAPITAO CARDOSO KM 99","S/N",NULL,"ZONA RURAL","76974000","Catálogo de Escolas - agosto/2024","0","-11.1006264","-60.7526009","110009805000071","-11.521126353132942","-60.99193420067549","municipio","dm01","42953","ESPIGAO D'OESTE - RO",11955,False,"110009805000071","110009805000022","-11.521126353132942","-60.99193420067549","0","53546.74116528","1","52921.48153897",False,False
11929,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E61000004E0275DD6EAE4EC00584E0DE223526C0","0101000020E61000004E0275DD6EAE4EC00584E0DE223526C0",11026588,2024,"RO",1100049,"Cacoal","Cacoal",110004905,"EIEEFM IZIDORO DE SOUZA MEIRELES",2,2,"TERRA INDIGENA SETE DE SETEMBRO, LINHA 09, ALDEIA PAITER,","S/N","CRE CACOAL","AREA RURAL DE CACOAL","76968899","Catálogo de Escolas - agosto/2024","0","-11.1037816666667","-61.3627583333333","110004910000033","-11.42610274649168","-61.43974563849753","municipio","dm01","25582","CACOAL - RO",31022,False,"110004910000033","110004905000046","-11.42610274649168","-61.43974563849753","0","36810.73272971","1","34985.54170448",False,False
11936,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E61000004C998A43ECB84EC0C651B9895A3626C0","0101000020E61000004C998A43ECB84EC0C651B9895A3626C0",11031000,2024,"RO",1101203,"Ministro Andreazza","Ministro Andreazza",110120305,"EPMEF AMADO FONTES",2,0,"LINHA SETE",NULL,"PREDIO","ZONA RURAL","76919000","Catálogo de Escolas - agosto/2024","0","-11.1061595","-61.4447102","110120305000014","-11.151995294934862","-61.53133239136352","municipio","dm01","17431","MINISTRO ANDREAZZA - RO",1053,False,"110120305000014","110120305000013","-11.151995294934862","-61.53133239136352","0","10737.53696265","1","2461.08140473",False,True
11952,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000B41129E0B1AA4EC098FC45E3633A26C0","0101000020E6100000B41129E0B1AA4EC098FC45E3633A26C0",11041277,2024,"RO",1100049,"Cacoal","Cacoal",110004905,"EIEEFM JOAO EVANGELISTA DIAS",2,2,"TERRA INDIGENA SETE DE SETEMBRO, ALDEIA CENTRAL, LINHA 10","S/N","CRE - CACOAL","AREA RURAL DE CACOAL","76968899","Catálogo de Escolas - agosto/2024","0","-11.1140433333333","-61.3335533333333","110004910000032","-11.42610274649168","-61.43974563849753","municipio","dm01","25582","CACOAL - RO",31022,False,"110004910000032","110004905000046","-11.42610274649168","-61.43974563849753","0","36580.83928081","1","35888.05330822",False,False
11966,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000A7E76191F42F4FC0F61838E2C13D26C0","0101000020E6100000A7E76191F42F4FC0F61838E2C13D26C0",11046449,2024,"RO",1101708,"Urupá","Urupá",110170805,"EMEF ADEILDO MARTINS",1,0,"RUA GETULIO VARGAS","4840","PREDIO ESCOLAR","ALTO ALEGRE","76929000","Catálogo de Escolas - agosto/2024","0","-11.12061984","-62.37465112","110170805000008","-11.122615394217771","-62.364226813403285","municipio","dm01","7951","URUPA - RO",751,False,"110170805000008","110170805000024","-11.122615394217771","-62.364226813403285","0","1158.80649027","1","680.22803249",False,True
11967,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000D1AB6474FE054FC0B33A20A6D03D26C0","0101000020E6100000D1AB6474FE054FC0B33A20A6D03D26C0",11048778,2024,"RO",1100122,"Ji-Paraná","Nova Londrina",110012225,"EMEIEF BARBARA HELIODORA",2,0,"4ª LINHA DA GLEBA G, LOTE 6, SETOR 3","S/N",NULL,"AREA RURAL DE JIPARANA","76914899","Catálogo de Escolas - agosto/2024","0","-11.12073249","-62.04682784","110012225000003","-10.882369258471263","-61.941406437590736","municipio","dm01","22910","JI-PARANA - RO",45594,False,"110012225000003","110012205000075","-10.882369258471263","-61.941406437590736","0","28894.88068224","1","18477.21533635",False,False
11968,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E61000008CAAF44DF92F4FC0ADBDF49B2E3E26C0","0101000020E61000008CAAF44DF92F4FC0ADBDF49B2E3E26C0",11050500,2024,"RO",1101708,"Urupá","Urupá",110170805,"EMEI SONHO INFANTIL",1,0,"RUA OTAVIO PEDRO DE OLIVEIRA","5127",NULL,"ALTO ALEGRE","76929000","Catálogo de Escolas - agosto/2024","0","-11.12144935","-62.37479567","110170805000008","-11.122615394217771","-62.364226813403285","municipio","dm01","7951","URUPA - RO",751,False,"110170805000008","110170805000024","-11.122615394217771","-62.364226813403285","0","1160.39931808","1","680.22803249",False,True
11971,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E61000008B6B005F9F2F4FC0E2E77DEBDC3F26C0","0101000020E61000008B6B005F9F2F4FC0E2E77DEBDC3F26C0",11040319,2024,"RO",1101708,"Urupá","Urupá",110170805,"CEEJA ENALDO LUCAS DE OLIVEIRA",1,0,"AVENIDA MOACIR DE PAULA VIEIRA","4343",NULL,"ALTO ALEGRE","76929000","Catálogo de Escolas - agosto/2024","0","-11.12473236","-62.37205112","110170805000008","-11.122615394217771","-62.364226813403285","municipio","dm01","7951","URUPA - RO",751,False,"110170805000008","110170805000024","-11.122615394217771","-62.364226813403285","0","885.53919571","1","680.22803249",False,True
11972,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000C7E52E78872F4FC0AA7D3A1E334026C0","0101000020E6100000C7E52E78872F4FC0AA7D3A1E334026C0",11020504,2024,"RO",1101708,"Urupá","Urupá",110170805,"EEEFM ALTAMIR BILLY SOARES",1,0,"RUA CARLOS DE LIMA","1729","ESCOLA","NOVO HORIZONTE","76929000","Catálogo de Escolas - agosto/2024","0","-11.12539","-62.3713217","110170805000001","-11.12561707136479","-62.37090973800177","numero_aproximado","da03","6","RUA CARLOS DE LIMA, 1729 (aprox) - NOVO HORIZONTE, URUPA - RO",1,False,"110170805000001","110170805000001","-11.12561707136479","-62.37090973800177","0","51.55366147","1","0",True,NULL
11989,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000652B7986BA2E4FC0237A63528D4426C0","0101000020E6100000652B7986BA2E4FC0237A63528D4426C0",11116803,2024,"RO",1101708,"Urupá","Urupá",110170805,"APAE PEQUENOS ANJOS",1,0,"RUA MARACATIARA","3320","EM FRENTE AO DETRAN","SUMAUMA","76929000","Catálogo de Escolas - agosto/2024","0","-11.1338907","-62.3650673","110170805000027","-11.131931903765778","-62.370673766659934","numero_aproximado","da04","6","RUA MARACATIARA, 3320 (aprox) - NOVO HORIZONTE, URUPA - RO",1,False,"110170805000027","110170805000031","-11.131931903765778","-62.370673766659934","0","649.30199829","1","133.82304481",False,True
11994,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000BEAEB2F8C52E4FC0DE59BBED424526C0","0101000020E6100000BEAEB2F8C52E4FC0DE59BBED424526C0",11020962,2024,"RO",1101708,"Urupá","Urupá",110170805,"EMEF WALDEMAR HIGINO DE SOUZA",1,0,"RUA SERINGUEIRAS","3275","ZONA RUBANA","SUMAUMA","76929000","Catálogo de Escolas - agosto/2024","0","-11.13527625","-62.36541661","110170805000027","-11.135699936837861","-62.36562717322147","localidade","db01","620","SUMAUMA, URUPA - RO",70,False,"110170805000027","110170805000027","-11.135699936837861","-62.36562717322147","0","52.41449711","1","0",True,NULL
12066,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000FEFFEB0FECDA4EC001007842195226C0","0101000020E6100000FEFFEB0FECDA4EC001007842195226C0",11018453,2024,"RO",1100254,"Presidente Médici","Presidente Médici",110025405,"EMMEIEF JUNQUEIRA FREIRE",2,0,"LINHA 140,SETOR LEITAO ,LOTE 06",NULL,NULL,NULL,"76916000","Catálogo de Escolas - agosto/2024","0","-11.1603489657864","-61.71032904647289","110025415000005","-11.176016041995444","-61.90073293831367","municipio","dm01","28349","PRESIDENTE MEDICI - RO",7813,False,"110025415000005","110025405000061","-11.176016041995444","-61.90073293831367","0","20843.96743317","1","18259.63901037",False,False
12082,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E610000031442D51E6F34EC075CA06461C5626C0","0101000020E610000031442D51E6F34EC075CA06461C5626C0",11017856,2024,"RO",1100254,"Presidente Médici","Presidente Médici",110025405,"CEEJA MARECHAL RONDON",1,0,"AV DOM BOSCO","1767","ESCOLA","CENTRO","76916000","Catálogo de Escolas - agosto/2024","0","-11.16818446","-61.90546622","110025405000007","-11.16618388632086","-61.90497417287946","numero_aproximado","da03","6","AVENIDA DOM BOSCO, 1767 (aprox) - CENTRO, PRESIDENTE MEDICI - RO",1,False,"110025405000007","110025405000008","-11.16618388632086","-61.90497417287946","0","228.83839589","1","63.84833696",False,True
12083,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E61000001BADB4D661F44EC03C35F2D47E5626C0","0101000020E61000001BADB4D661F44EC03C35F2D47E5626C0",11018810,2024,"RO",1100254,"Presidente Médici","Presidente Médici",110025405,"EEEFM PROFESSOR PAULO FREIRE",1,0,"RUA OTAVIO RODRIGUES DE MATOS","2187","ESCOLA","ERNANDES GONCALVES","76916000","Catálogo de Escolas - agosto/2024","0","-11.1689364","-61.9092358","110025405000051","-11.16914708536381","-61.900234776810905","numero_aproximado","da04","6","RUA OTAVIO RODRIGUES DE MATOS, 2187 (aprox) - CENTRO, PRESIDENTE MEDICI - RO",1,True,"110025405000051","110025405000041","-11.169133324780983","-61.89871277381852","166.04084029","982.19241583","1","948.6329509",False,False
12089,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000D53E1D8F19F44EC018416326515726C0","0101000020E6100000D53E1D8F19F44EC018416326515726C0",11045337,2024,"RO",1100254,"Presidente Médici","Presidente Médici",110025405,"APAE DE PRESIDENTE MEDICI",1,0,"AV. JI-PARANA","1480","PREDIO","CENTRO","76916000","Google 2025","1","-11.170541","-61.90703","110025405000006","-11.172217933036052","-61.90724251547945","numero_aproximado","pa03","6","AVENIDA JI PARANA, 1480 (aprox) - CENTRO, PRESIDENTE MEDICI - RO",1,False,"110025405000006","110025405000001","-11.172217933036052","-61.90724251547945","0","187.9023127","1","97.15561718",False,True
12090,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E61000000A5882F79BF24EC04F5499D6645726C0","0101000020E61000000A5882F79BF24EC04F5499D6645726C0",11047283,2024,"RO",1100254,"Presidente Médici","Presidente Médici",110025405,"CENTRO EDUCACIONAL SESC LER PRESIDENTE MEDICI",1,0,"RUA SANTOS DUMONT","3665",NULL,"LINO ALVES TEIXEIRA","76916000","Catálogo de Escolas - agosto/2024","0","-11.17069121","-61.89538473","110025405000043","-11.170816421508789","-61.89565658569336","numero","dn03","6","RUA SANTOS DUMONT, 3665 - LINO ALVES TEIXEIRA, PRESIDENTE MEDICI - RO, 76916-000",1,False,"110025405000043","110025405000043","-11.170816421508789","-61.89565658569336","0","32.76192125","1","0",True,NULL
12091,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E61000006F3A550004F44EC02355CA21985726C0","0101000020E61000006F3A550004F44EC02355CA21985726C0",11017899,2024,"RO",1100254,"Presidente Médici","Presidente Médici",110025405,"EMEF 15 DE NOVEMBRO",1,0,"AV. PORTO VELHO","1445",NULL,"CENTRO","76916000","Catálogo de Escolas - agosto/2024","0","-11.17108255","-61.90637211","110025405000006","-11.171705943028426","-61.9062659786424","numero_aproximado","da03","6","AVENIDA PORTO VELHO, 1445 (aprox) - CENTRO, PRESIDENTE MEDICI - RO",1,False,"110025405000006","110025405000001","-11.171705943028426","-61.9062659786424","0","70.27845038","1","36.54005779",False,True
12095,8,"2025-08-26 09:59:31-03","2025-08-26 09:59:31-03","0101000020E6100000D4C3865DCAF24EC01428BDCA355826C0","0101000020E6100000D4C3865DCAF24EC01428BDCA355826C0",11018950,2024,"RO",1100254,"Presidente Médici","Presidente Médici",110025405,"EEEFM PRESIDENTE EMILIO GARRASTAZU MEDICI",1,0,"RUA VALDEMAR FERNANDES DA SILVA","3532","ESCOLA","LINO ALVES TEIXEIRA","76916000","Catálogo de Escolas - agosto/2024","0","-11.1722854","-61.8968007","110025405000043","-11.171883583068848","-61.8966064453125","numero","dn03","6","RUA VALDEMAR FERNANDES DA SILVA, 3532 - LINO ALVES TEIXEIRA, PRESIDENTE MEDICI - RO, 76916-000",1,False,"110025405000043","110025405000043","-11.171883583068848","-61.8966064453125","0","49.45057907","1","0",True,NULL
